time	EGFR	L_EGFR	L_EGFR_dimer	SOS	L_dpEGFR	pSOS	SOS_Grb2	Grb2	Dok	pDok	Crk	FRS2	Shc	pSOS_Grb2	Rap1_GDP	MEK	MKP3	pShc_dpEGFR	dpEGFR_c_Cbl	B_Raf_Rap1_GTP	pShc_dpEGFR_c_Cbl	pFRS2_dpEGFR_c_Cbl	Shc_dpEGFR	c_Cbl	RasGAP	c_Raf	B_Raf	ERK	PP2A	Ras_GDP	Rap1GAP	C3G	NGFR	pShc	pFRS2_dpEGFR	pTrkA_endo	MEK_ERK	pMEK_ERK	FRS2_dpEGFR_c_Cbl_ubiq	Crk_C3G_pFRS2_dpEGFR_c_Cbl	pShc_dpEGFR_c_Cbl_ubiq	Crk_C3G_pFRS2_dpEGFR	Grb2_SOS_pShc_dpEGFR_c_Cbl_ubiq	Grb2_SOS_pShc_dpEGFR_c_Cbl	Shc_dpEGFR_c_Cbl_ubiq	dpEGFR_c_Cbl_ubiq	proteosome	Grb2_SOS_pShc	Shc_dpEGFR_c_Cbl	Grb2_SOS_pShc_dpEGFR	pFRS2	FRS2_dpEGFR	pDok_RasGAP	pMEK	FRS2_dpEGFR_c_Cbl	pFRS2_dpEGFR_c_Cbl_ubiq	Ras_GTP	Crk_C3G_pFRS2_dpEGFR_c_Cbl_ubiq	c_Raf_Ras_GTP	B_Raf_Ras_GTP	ppMEK	ppERK	pTrkA	Crk_C3G	Rap1_GTP	L_NGFR	ppMEK_ERK	dppERK	Shc_pTrkA	Shc_pTrkA_endo	pShc_pTrkA	pFRS2_pTrkA	FRS2_pTrkA	pShc_pTrkA_endo	FRS2_pTrkA_endo	pFRS2_pTrkA_endo	Crk_C3G_pFRS2_pTrkA_endo	Grb2_SOS_pShc_pTrkA	Crk_C3G_pFRS2_pTrkA	Grb2_SOS_pShc_pTrkA_endo	c_Raf_Ras_GTP_MEK	c_Raf_Ras_GTP_pMEK	c_Raf_Ras_GTP_MEK_ERK	c_Raf_Ras_GTP_pMEK_ERK	B_Raf_Ras_GTP_MEK	B_Raf_Ras_GTP_pMEK	B_Raf_Ras_GTP_MEK_ERK	B_Raf_Ras_GTP_pMEK_ERK	B_Raf_Rap1_GTP_MEK	B_Raf_Rap1_GTP_pMEK	B_Raf_Rap1_GTP_MEK_ERK	B_Raf_Rap1_GTP_pMEK_ERK	ppERK_MKP3	dppERK_MKP3	pro_TrkA	NGF	EGF	pro_EGFR	degradation
54.0	0.24697314640427162	0.006731445914095272	0.00011285713304450809	0.03558357075531111	0.00015630856146710585	8.767953029415772e-05	0.029527296280235208	0.9356712502974242	0.24379257075589186	0.04727569885596889	0.5019757940779587	0.9929717137817724	0.933457367390697	0.000132941880584485	0.19929368893867638	0.19786117051755372	0.008079788349407145	0.002754679045652214	0.0001086795803605251	0.0001764334186531175	0.002583031030098596	0.0003329713475989788	0.0011315516513482476	0.48416012409900006	0.09106826961186053	0.4332381382784187	0.17275634731350714	0.014672748212409138	0.24	0.0063199245773114	0.012	0.001975794077959511	0.06189394088142136	0.019653053985756386	0.0003408478098628375	0.0	0.08164252689497734	0.05873131950092421	0.0001367500460585021	0.000710721905818522	0.003543422082270343	0.0006813758219428282	0.0027729456344794665	0.0019296475356021887	0.0013236532333902368	0.00015310568391208382	0.0001437185395413657	0.0280383497077471	0.000884730047485804	0.001927568655472456	0.0033451969268154754	0.00012020458620605405	0.008931730388139504	0.14304651650343458	9.397330230465847e-05	0.00042576119212445554	0.0003693616478639741	0.0008404832794960446	0.016629031565459976	0.006598998354630923	0.09596877362554572	0.016711529473999863	0.0	0.49579162491495876	1.1510428074956643e-05	0.0	0.0321486418876089	0.011033091993994935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02065936906981995	0.014746019878863167	0.008611474619380718	0.006115966588055811	0.008254454938272565	0.005774156451262419	0.0034919712732132085	0.0024292710358645477	0.00021395782404911873	0.0001514672136805345	8.973889052924514e-05	6.320328633678412e-05	0.0066149989541871	0.003305212696367794	0.020631	0.0	0.001613	0.3	0.0
55.0	0.2460904783026791	0.006719348033825307	0.0001124521594863997	0.03506920448665921	0.00015707878929908687	0.000103435679748042	0.029157448539794403	0.9351726401781502	0.24197634085863334	0.04866043685265151	0.5019755767537986	0.9927679004184482	0.9316259670027551	0.00015933123650465567	0.19926626477424267	0.19442724138696105	0.007705936497557849	0.0027877033886884034	0.00010961261996512177	0.00018485659587362364	0.0026165890934181078	0.00033697530338409843	0.0011356389722879943	0.48377616079914976	0.09063677771128464	0.43343107007681164	0.17279410910849283	0.01426744140776015	0.24	0.006574149193376335	0.012	0.0019755767537993295	0.06189393979497423	0.02039692258682963	0.0003447137310873174	0.0	0.07815449271172727	0.05794836352074055	0.00014132824547857852	0.0007207678858121253	0.0036698081804566146	0.0006911467999925053	0.0028667371006961566	0.0019346213720518321	0.0013666804594277724	0.00015840739531206903	0.00015221869493770292	0.028776677614996735	0.0008901102789767541	0.0019325439494149812	0.003464115826026124	0.00012085052390035102	0.009363222288715384	0.14492210695670948	9.471079109672722e-05	0.00044207652155868926	0.00037280896553649914	0.0008754139532160473	0.016730459914025258	0.006640288185516343	0.10130207478070455	0.017346741511147203	0.0	0.49573709460735566	1.1956252150465284e-05	0.0	0.03302650452325598	0.012496358362449379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02042357607809972	0.015039767915465145	0.00829728067717886	0.006077845338413655	0.008161330991864743	0.00589612840498391	0.0033675546275863852	0.002418809707948408	0.00022034335598871977	0.00016099920221157222	9.010132540997088e-05	6.547849412307325e-05	0.006641457576795953	0.0036526059256116	0.020631	0.0	0.001613	0.3	0.0
56.0	0.24521110720674325	0.00670727353620346	0.0001120486871180786	0.03456170221881817	0.0001578162845808792	0.00012097060433300531	0.028787114848460003	0.9346826728343367	0.24015146809435162	0.0500456535536701	0.5019753599065638	0.9925633580608046	0.9297932087714872	0.0001892271066910637	0.19923860960590617	0.191211884236634	0.00735688223946298	0.0028203367088904317	0.00011050794574355413	0.00019343971409241728	0.002649649552076719	0.000340844607019297	0.0011394439410042788	0.4833920196558632	0.09019712164802152	0.43365796800406103	0.1728467670801388	0.013858393420518304	0.24	0.0068774706880119696	0.012	0.0019753599065646067	0.06189393870882884	0.021153549556369926	0.0003484621586490316	0.0	0.07479463204945244	0.05707040730279459	0.00014593793203565976	0.0007304952399406847	0.0037977325693542355	0.0007006400591280007	0.0029606563392039634	0.0019385202197727952	0.0014099254568474523	0.00016374948911608624	0.00016100932734648067	0.029505281615529066	0.0008951682414431356	0.0019365270280209163	0.0035840003202008467	0.00012146887063897232	0.009802878351978503	0.14671485191276387	9.541670997408637e-05	0.00045857226505893555	0.00037624757190987364	0.0009108037765506347	0.016821002259375807	0.006677182535385071	0.1066134360682815	0.017948319515508696	0.0	0.4956827010179917	1.2407218374009607e-05	0.0	0.033791148022512145	0.014038823050851936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020193419133905034	0.015316681897069704	0.00798672361476829	0.006024205090812109	0.008070036155392592	0.00601111676962005	0.0032441291161806555	0.0024017851675623278	0.0002268237192803115	0.0001707775175088679	9.032408010975813e-05	6.761814472861728e-05	0.006641567149458427	0.004001550611048164	0.020631	0.0	0.001613	0.3	0.0
57.0	0.24433502073681387	0.006695222420819301	0.00011164671204742205	0.03406080561440897	0.000158521972842319	0.000140336169886915	0.02841676347017379	0.9342011417953866	0.23831869980800802	0.05143087299983264	0.5019751435678783	0.9923581495451934	0.9279596964910103	0.0002228206130814969	0.19921074081339882	0.18820197252609522	0.007031684621857466	0.0028525793868763075	0.00011136666035189467	0.00020217417712415232	0.002682215747799949	0.00034458197790055844	0.001142975989420503	0.48300775419494657	0.08974957280784046	0.43391450641655316	0.1729125447083115	0.013447346904897841	0.24	0.007223798649423638	0.012	0.001975143567879131	0.061893937622985125	0.021922802365824577	0.0003520952794234587	0.0	0.07156138312706721	0.05610961635618259	0.00015057752015866803	0.0007399093526756919	0.0039271689290925026	0.0007098598167596324	0.0030546505994877575	0.0019413878923872367	0.0014533721755813083	0.0001691300679155794	0.0001700925198930314	0.03022367864324691	0.0008999148009454209	0.0019395569783272424	0.0037047960090431185	0.00012206041808882466	0.010250427192159552	0.1484333776621582	9.60919985648753e-05	0.00047524158097869977	0.0003796486803513621	0.0009466365012138155	0.016901286060479467	0.006709822898701928	0.11189169812399273	0.01851723943589418	0.0	0.4956284507616474	1.286298169405842e-05	0.0	0.034442286465075966	0.015653142111767528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01996894906613696	0.015577966634978154	0.0076806510471715325	0.00595664077466282	0.007980749253528777	0.006119535400395393	0.003122146154550308	0.002378805379604154	0.00023339667275158605	0.0001807987183866759	9.041050573488978e-05	6.961613091002233e-05	0.006619057263313247	0.004349258114802634	0.020631	0.0	0.001613	0.3	0.0
58.0	0.243462206559967	0.00668319467699896	0.00011124623001537763	0.033566285024998053	0.0001591967505626899	0.00016157268733688401	0.028046829426576325	0.9337278577235043	0.23647876242711902	0.05281564471723958	0.5019749277667647	0.9921523357414214	0.9261260110394006	0.00026028461759262055	0.1991826753236632	0.18538515058774968	0.006729208427233994	0.00288443145671779	0.00011218983218541818	0.00021105044685386246	0.0027142905615750745	0.0003481901423118669	0.0011462442547717467	0.4826234163050757	0.08929440714435836	0.43419749838931143	0.17299008267679183	0.013035948358353465	0.24	0.007608619622766528	0.012	0.0019749277667655976	0.06189393653744299	0.022704537740359687	0.0003556152927898183	0.0	0.06845280545478913	0.0550776459271276	0.0001552454720824809	0.0007490157402676496	0.004058091121564554	0.0007188104233668651	0.00314866934508623	0.0019432670827007584	0.001497005116133095	0.00017454729044224954	0.0001794702518624791	0.030931419894062468	0.0009043604851166872	0.0019416719025112722	0.0038264497492453697	0.00012262593305667512	0.010705592855641653	0.15008549037312402	9.673756719545806e-05	0.0004920777706118229	0.0003829630493674753	0.000982896167651457	0.016971417913475204	0.006738282850248019	0.11712635201844804	0.019054675679112468	0.0	0.4955743499021241	1.3323070309206458e-05	0.0	0.03498088791484742	0.017331603654457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01975033087792659	0.01582424402032439	0.007379963206925866	0.005876545592014659	0.007893543384156064	0.006221666633044274	0.0030019879673620874	0.0023504348823694173	0.00024006176040136282	0.00019105636599747955	9.036605758220182e-05	7.146697519287334e-05	0.006577518471863201	0.004693273100875592	0.020631	0.0	0.001613	0.3	0.0
59.0	0.24259265238980188	0.006671190286310091	0.0001108472364889499	0.03307793782539161	0.00015984148633640702	0.00018470921361663601	0.027677717385988235	0.9332626470501404	0.23463236201432297	0.054199542546088136	0.5019747125298463	0.9919459756115627	0.9242927111135044	0.0003017725191755464	0.19915442959563132	0.1827501589536311	0.006448204560538556	0.0029158926056329897	0.00011297849664272398	0.00022005897639291148	0.0027458764236701827	0.0003516718267691416	0.0011492575895756588	0.4822390562849569	0.08883190456041086	0.4345046249288366	0.1730783739857595	0.01262573867224231	0.24	0.008028617245453637	0.012	0.001974712529847175	0.061893935452202356	0.02349860125714413	0.0003590244047695045	0.0	0.0654670154349491	0.05398547429174319	0.000159940296362991	0.0007578200247817687	0.004190473167456013	0.0007274963395208252	0.0032426641968174483	0.0019441994195770341	0.0015408093123845685	0.00017999936983161154	0.00018914440184260718	0.03162809044296968	0.0009085154938761281	0.0019429089773916	0.0039489096508825115	0.0001231661584773838	0.011168095439589147	0.15167828708668277	9.735429796995405e-05	0.0005090742782246865	0.00038616501694093043	0.0010195671106793714	0.017031552157769983	0.006762580720750693	0.12230733350643476	0.01956191571853854	0.0	0.4955204039953466	1.3787056573259283e-05	0.0	0.03540892149546784	0.019066283377592395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019537374320177776	0.016055890614025226	0.007085359063339755	0.005785198915834513	0.007808355689986447	0.006317744246143986	0.0028839419001640237	0.0023172201093991725	0.00024681634814648307	0.00020154522781605215	9.019558642006043e-05	7.316720902011392e-05	0.0065203060329658445	0.0050314894064681535	0.020631	0.0	0.001613	0.3	0.0
60.0	0.24172634598624518	0.006659209224456703	0.00011044972673218336	0.03259558665413983	0.000160457021975928	0.00020976401656271326	0.027309804173052326	0.932805350681824	0.23278018480514515	0.055582163505694754	0.5019744978815327	0.9917391262668067	0.9224603339401716	0.0003474174263885516	0.19912601960306536	0.18028703177194377	0.006187370980102176	0.0029469621783987546	0.00011373365733567358	0.00022918910463205224	0.0027769753274253578	0.000355029752060363	0.0011520245711442733	0.4818547228888298	0.08836234831083968	0.43483424090845363	0.1731766621143234	0.01221815344591842	0.24	0.008481405058589651	0.012	0.0019744978815336304	0.061893934367263134	0.024304827023459465	0.0003623248227521088	0.0	0.06260211064368204	0.05284329877052831	0.0001646605464457957	0.0007663279106161072	0.004324289223879816	0.0007359221150519199	0.003336588878698578	0.0019442255175722044	0.0015847703149393217	0.00018548457194941215	0.00019911675076949114	0.03231330880871909	0.0009123897097778343	0.0019433045058137302	0.0040721250714517284	0.0001236818143458586	0.011637651689160342	0.1532177221655869	9.79430458009339e-05	0.0005262246907763548	0.00038922394987381183	0.001056633963892977	0.017081614025505416	0.006782691150767109	0.127424951939258	0.020040293470924533	0.0	0.495466618129081	1.4254411251329367e-05	0.0	0.035729282012085445	0.02084917769240631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0193295845922803	0.016273379075102182	0.006797269557014372	0.005683911841624523	0.007725071751110636	0.00640792160942039	0.0027682536338298164	0.0022796737548645835	0.00025365856244926737	0.00021225864695344115	8.990526834143573e-05	7.471440330732287e-05	0.006450480228469599	0.005362148791401157	0.020631	0.0	0.001613	0.3	0.0
61.0	0.24086327515536113	0.006647251462705435	0.00011005369585793299	0.03211907759706411	0.00016104417354850217	0.0002367451669499689	0.026943440893485493	0.9323558227751545	0.23092289773069077	0.056963126696931966	0.5019742838441925	0.9915318430223525	0.9206293959639766	0.00039733167823634367	0.19909746081318672	0.17798671121146964	0.0059453963224340356	0.002977639184321531	0.00011445628724235154	0.00023843018426735848	0.0028075888446023704	0.00035826662794473315	0.0011545535106571498	0.4814704633703916	0.08788602442762251	0.43518520215286477	0.17328438431153576	0.011814502854376683	0.24	0.008965285289672428	0.012	0.0019742838441933887	0.06189393328262525	0.025123037405474613	0.000365518750777102	0.0	0.05985596704759672	0.05166066390117149	0.00016940481928799035	0.0007745451633813084	0.0044595135627972715	0.0007440923702493027	0.0034303991663234955	0.0019433850215867091	0.0016288741750049623	0.00019100121378036832	0.00020938898487596192	0.032986726495057246	0.0009159927079869236	0.0019428939622110602	0.0041960466077405134	0.00012417359859691693	0.012113975572377516	0.15470916614547098	9.850463939213574e-05	0.0005435227373500954	0.0003921157447550886	0.001094081662928171	0.017121491935472934	0.006798566439916245	0.13246990324771996	0.02049115305846278	0.0	0.4954129969594235	1.4724616789395672e-05	0.0	0.03594566347003175	0.022672315042185955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019126562430731235	0.016476770156191343	0.006516153722166207	0.005573819602553497	0.007643545705805953	0.006492281705016731	0.002655128813256933	0.0022382784544437385	0.0002605867376931186	0.00022318867861288591	8.950181973051472e-05	7.610714972022687e-05	0.006370777334754479	0.005683826342784273	0.020631	0.0	0.001613	0.3	0.0
62.0	0.24000342774916572	0.006635316968978788	0.00010965913886904959	0.031648278346966506	0.00016160373236000255	0.00026565121648764313	0.02657895476782352	0.9319139295745889	0.2290611489263558	0.058342072239845624	0.5019740704383119	0.9913241794505391	0.9188003935135537	0.00045160665481819973	0.19906876817641092	0.1758411725954101	0.005720991146288859	0.0030079223091177528	0.00011514732980974642	0.00024777075607184307	0.0028377181448934904	0.0003613851484177069	0.0011568524618559076	0.4810863235253334	0.08740322116620117	0.4355567247984142	0.1734011229197812	0.011415972766074445	0.24	0.009479064933860411	0.012	0.0019740704383127278	0.06189393219828861	0.025953042830773765	0.0003686083852971542	0.0	0.05722639948184453	0.05044636406871136	0.0001741717540278818	0.0007824775908112727	0.004596120550293569	0.0007520117788186487	0.0035240528372901705	0.0019417166442976426	0.001673107428766559	0.00019654766187314317	0.0002199626985515218	0.03364802748287306	0.0009193337659173905	0.0019417120303670953	0.004320626085881446	0.0001246421879391182	0.012596778833798856	0.15615726612662878	9.903988217768203e-05	0.0005609622883431619	0.0003948175051063226	0.00113189544774764	0.017150982668844607	0.006810139587719748	0.13743315309940962	0.02091582087958181	0.0	0.4953595447444854	1.5197102820809528e-05	0.0	0.036062385358228206	0.024527851623604786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018927788935550922	0.016666131375898056	0.006242336101588684	0.005456036119685683	0.007563603258588598	0.00657087114364405	0.0025447322542151663	0.002193496115282226	0.00026759917028857706	0.0002343270495013625	8.899231457809204e-05	7.734543032861733e-05	0.006283601846490664	0.005995407007193206	0.020631	0.0	0.001613	0.3	0.0
63.0	0.23914679166544456	0.006623405708675168	0.0001092660506883391	0.03118307636222806	0.00016213646588478868	0.0002964719408418231	0.02621665069554104	0.9314795483142013	0.22719556822616147	0.05971866024784147	0.5019738576826412	0.9911161874321939	0.9169738034462632	0.0005103128616606585	0.1990399561121439	0.17384331876394105	0.0055129091077113284	0.003037809931277339	0.00011580770000560124	0.0002571992424822598	0.002867364019210276	0.0003643879875209881	0.0011589292293704653	0.4807023477325024	0.08691422847400268	0.43594827929370483	0.17352656770453448	0.011023624748136604	0.24	0.010021910590152608	0.012	0.0019738576826421827	0.06189393111425314	0.026794641671477052	0.00037159591140724564	0.0	0.05471106702268787	0.04920849207799398	0.0001789600307028558	0.0007901310256356817	0.004734084626956917	0.0007596850525421105	0.0036175096234235186	0.0019392581967674458	0.0017174570822586599	0.0002021223308418481	0.00023083939711249866	0.03429692766661411	0.0009224218725280037	0.0019397926338529865	0.0044458165497073005	0.00012508823864439367	0.013085771525997327	0.15756611746249777	9.954955321790599e-05	0.0005785373544291795	0.00039730900840865305	0.0011700608639991983	0.017169865378142843	0.006817333070253479	0.14230594832779644	0.021315585786671653	0.0	0.4953062653753565	1.5671287537279827e-05	0.0	0.036084301033603584	0.026408149892345193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018732746248318576	0.01684140624339162	0.005976089202334246	0.005331613634088406	0.0074850662932340346	0.0066436951274902525	0.002437202901718007	0.002145762302450152	0.0002746945681996891	0.0002456644185223238	8.838425341923296e-05	7.843011769553384e-05	0.006191034651807201	0.006296056240454275	0.020631	0.0	0.001613	0.3	0.0
64.0	0.23829335484757364	0.006611517645294112	0.00010887442618169108	0.030723377050346404	0.00016264311864815648	0.00032918911839462225	0.025856812587984224	0.9310525661798761	0.2253267676433451	0.06109256983727192	0.5019736455943308	0.9909079172063188	0.9151500837725095	0.0005735002436646969	0.1990110384989504	0.17198689103741935	0.005319960699397857	0.0030673001419146135	0.00011643828532314727	0.00026670349821375175	0.0028965269058087726	0.000367277795634745	0.0011607913767067632	0.48031857899380126	0.08641933748061678	0.4363595219575882	0.17366048340100093	0.010638395879977164	0.24	0.010593248186991798	0.012	0.0019736455943316603	0.061893930030518754	0.02764762019899824	0.00037448349948678624	0.0	0.052307503000306156	0.047954466986378445	0.0001837683690120765	0.0007975113101951022	0.0048733802895262815	0.0007671169274497567	0.003710731164406934	0.0019360466134219654	0.0017619105967069037	0.0002077236819201807	0.00024202049948775624	0.03493317424230198	0.0009252657372955676	0.0019371689604025788	0.00457157224765826	0.00012551238729768856	0.013580662519383228	0.15893931271010855	0.00010003440805513208	0.0005962420853258616	0.0003995721078524813	0.0012085637635665643	0.017177900656221042	0.006820067840143534	0.14707981797867098	0.02169169230424091	0.0	0.4952531624046326	1.6146564797556486e-05	0.0	0.03601668563968616	0.028305842458326545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018540960996863382	0.01700246523263099	0.005717629529459779	0.005201521627217773	0.007407760640433041	0.006710729002521837	0.0023326548304655717	0.002095489349182248	0.00028187212784206475	0.0002571906739080121	8.768551055926714e-05	7.936312572917033e-05	0.006094851302800134	0.006585187997774792	0.020631	0.0	0.001613	0.3	0.0
65.0	0.23744310528433488	0.006599652740923665	0.00010848426017615478	0.030269101920707045	0.00016312441309875521	0.00036377736039405967	0.025499704544746718	0.9306328792922366	0.22345534185644506	0.062463498133728326	0.5019734341890587	0.9906994174201142	0.9133296742848275	0.0006411987305141099	0.1989820286645841	0.1702664269277746	0.005141021259139579	0.003096390769412961	0.00011703994678033016	0.0002762711936760556	0.0029252069208364957	0.00037005719609916227	0.0011624462342258788	0.47993505897446065	0.08591883999017315	0.43679021732454776	0.17380268719452985	0.01026110110138452	0.24	0.011192663356370055	0.012	0.0019734341890595996	0.06189392894708536	0.02851175261985097	0.0003772733021177899	0.0	0.05001309713102173	0.04669102941178777	0.0001885955270741322	0.0008046242821661387	0.00501398207331505	0.0007743121509365171	0.003803680960703585	0.0019321179718578868	0.0018064558737495592	0.00021335022150993294	0.00025350734092814757	0.035556545011287	0.0009278737992211316	0.0019338734807120858	0.00469784861772842	0.00012591525153783206	0.014081160009826869	0.16028004215309657	0.00010049517956388623	0.0006140707683204817	0.0004015901868890702	0.0012473903043420766	0.01717483974403872	0.006818264850668242	0.1517465620228948	0.022045336250683122	0.0	0.49520023907367133	1.6622311237457588e-05	0.0	0.03586512266028508	0.030213885669299573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018351973213269843	0.017149136372493323	0.005467135058862713	0.005066698286770982	0.007331520334916669	0.006771930592037943	0.0022311795185915007	0.0020430684850765556	0.00028913144730048754	0.0002688950031329078	8.690410519029736e-05	8.014727487891338e-05	0.005996548106593095	0.006862430634240033	0.020631	0.0	0.001613	0.3	0.0
66.0	0.23659603100974858	0.006587810956581641	0.00010809554747247168	0.029820186940479734	0.00016358105036865393	0.00040020487522746074	0.025145571789521648	0.9302203918268416	0.2215818686430005	0.0638311593925669	0.5019732234811415	0.9904907351734449	0.9115129971173765	0.0007134188957071109	0.19895293938038527	0.168677198949067	0.004975034714682933	0.0031250794051041926	0.00011761351979498676	0.0002858897712887859	0.0029534038889347893	0.0003727287824905913	0.0011639009061970146	0.4795518280389188	0.08541302803556713	0.4372401996209293	0.1739530302502514	0.009892440856640927	0.24	0.01181984380163735	0.012	0.001973223481142302	0.06189392786395288	0.02938680118773912	0.0003799674515829856	0.0	0.04782513216408102	0.045424294946038626	0.00019344030032547696	0.000811475762828284	0.005155864537546899	0.000781275471135063	0.003896324331154077	0.00192750750611872	0.0018510812422871462	0.00021900049989420994	0.00026530117541902123	0.03616684768221301	0.0009302542348263302	0.0019299379605022258	0.004824602272608166	0.000126297430705091	0.014586971964432871	0.16159112772699197	0.00010093257869751393	0.0006320178267747482	0.00040334879086675326	0.0012865269494079206	0.017160476315691453	0.0068118514514180625	0.15629827004529523	0.022377662863138154	0.0	0.49514749833566213	1.7097898294408506e-05	0.0	0.035635423577502275	0.03212559824725982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018165352684749392	0.01728123667705545	0.005224717529732498	0.004928017171827963	0.007256193348895164	0.006827244012909985	0.002132849422013514	0.001988868793190737	0.00029647268779770875	0.0002807659780099934	8.604812249978237e-05	8.078616172426783e-05	0.00589736867528325	0.007127596610006447	0.020631	0.0	0.001613	0.3	0.0
67.0	0.2357521201029135	0.0065759922524698715	0.00010770828285443718	0.029376581014487913	0.00016401371096892253	0.0004384341895863161	0.024794641463744556	0.9298150152152079	0.2197069092861045	0.06519528418185114	0.5019730134836305	0.9902819160603815	0.9097004572688532	0.000790152719972912	0.19892378285636816	0.1672151077437515	0.004821015134929787	0.0031533634315872782	0.00011815981499000837	0.0002955463598661711	0.0029811173759400913	0.0003752951163164661	0.0011651622773335949	0.47916892528439	0.08490219346795538	0.4377093315413185	0.1741113839357323	0.009533001986409701	0.24	0.01247452522750229	0.012	0.0019730134836313906	0.06189392678112123	0.030272516388632518	0.0003825680577296918	0.0	0.0457407466473233	0.044159765018121695	0.00019830152049371175	0.0008180715469263606	0.005299002252727048	0.0007880116276911694	0.003988628372642503	0.0019222496142537436	0.001895775446186843	0.00022467311003816765	0.0002774031779374287	0.03676391913953029	0.0009324149656060763	0.0019253934667069158	0.004951790984537414	0.0001266595064347831	0.015097806532044613	0.16287510383099268	0.00010134729517621185	0.000650077818570134	0.00040483471085969204	0.0013259604657432141	0.01713458901369936	0.006800764908355461	0.1607273440829797	0.022689768047988255	0.0	0.49509494287618355	1.7572682323727606e-05	0.0	0.03533354843519846	0.034034690300886045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017980744632070795	0.01739855108459317	0.0049904779896065765	0.004786305738699109	0.007181644017536021	0.006876606105009011	0.002037718796074719	0.0019332377759835495	0.0003038966715800606	0.0002927914724438274	8.512579059943075e-05	8.128416681883087e-05	0.005798330726475721	0.007380654138567084	0.020631	0.0	0.001613	0.3	0.0
68.0	0.23491136068782226	0.006564196588211548	0.0001073224610976182	0.02893824428768766	0.00016442305557162913	0.00047842296485339027	0.024447123444800843	0.9294166672636747	0.217831009035493	0.06655561846297198	0.5019728042084188	0.9900730042161989	0.9078924431942476	0.0008713745818600525	0.19889457073659325	0.1658766428283815	0.004678046425858094	0.0031812400572051175	0.00011867961910128473	0.0003052279589933108	0.0030083467280683893	0.00037775872462747587	0.0011662370201480233	0.47878638857892547	0.0843866274984647	0.4381974718971722	0.17427762667274949	0.009183269379415437	0.24	0.013156445097090049	0.012	0.00197280420841975	0.061893925698590334	0.03116863721427418	0.0003850772057375762	0.0	0.04375698782966133	0.042902368619614606	0.00020317805443823572	0.0008244173919598196	0.005443369787540685	0.0007945253419706014	0.004080561913604697	0.0019163778639672043	0.0019405276303637033	0.0002303666862350393	0.00028981444700873976	0.037347624552787305	0.000934363666428971	0.0019202703713641833	0.0050793736670075	0.00012700204332096948	0.015613372501535296	0.16413424974323929	0.00010173999825816357	0.0006682454342042311	0.0004060367212424441	0.0013656779222771997	0.01709701163681781	0.006784955395807609	0.1650265252137062	0.02298270001484788	0.0	0.4950425751355483	1.804601499893373e-05	0.0	0.03496551932633277	0.035935289355913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0177978358479984	0.01750087304452051	0.004764471998136044	0.00464233557534293	0.007107754604996249	0.006919953330179299	0.0019458249868630393	0.0018765017609956793	0.00031140482230595644	0.00030495880347638913	8.414531662367979e-05	8.164634700869456e-05	0.005700257016691416	0.007621696557423068	0.020631	0.0	0.001613	0.3	0.0
