time	cytoplasm	nucleus	cLc	cLm	cLn	cP7c	cP7m	cP7n	cP9c	cP9m	cP9n	cPn	cTc	cTm	cTn	cXc	cXm	cXn	cYc	cYm	cYn	q1	n1	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	g2	g3	m4	k4	p2	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	m12	k10	r3	r4	m5	m6	k5	m7	m8	k6	n3	g4	m9	k7	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	g7	g8	n6	g9	m16	k14	p6	r9	r10	m17	k15	m18	k16	n7	g10	m19	k17	p7	r11	r12	m20	k18	m21	k19	ld	lmax	a	b	c	d	e	f	h	i	j	k	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	R25	R26	R27	R28	R29	R30	R31a	R31b	R32	R33	R34	R35	R36	R37	R38	R39	R40	R41	R42	R43	R44	R45
10.0	1.0000000000000018	1.0	2.2089641273354355	0.14841958132727626	2.2744672718103827	42.85769681782677	3.1039128466002373	4.513827687156026	9.132757925725047	0.5447219764319324	5.734592404341029	0.8381683920146554	0.04277889042451986	0.2135413776538797	1.4578027889094805	5.0676549552798	2.7625951147788577	12.73304744864963	6.494572096172278	1.5155460308658095	0.9689399585875238	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.10640889863930911	0.1313437247394959	1.1192023788727268	21.952243704634128	21.935417262793692	1.5654507966951026	0.4954599868456468	0.42136686955600183	0.3066331609367151	0.30860999898538755	0.6314463678892114	0.37305173368193606	0.041477598633887204	0.33429566479740774	0.006962532657266317	0.4981013980375129	8.694715604743514	157.13835161881187	159.21275199317012	12.215647370041612	1.5463176386716442	0.7902293463515236	0.29231339202347	4.334310093673136	37.24637097154808	36.170625548068124	0.955339342601587	0.7313267666065509	0.5	0.49348330312560085	0.0	1.2847430238153772	1.8360795968312724	6.284802731796171	141.41325642010145	138.8832558094915	4.957760113152181	2.654239772592351	0.1860161354190175	0.33206578618879046	0.59532664804246	89.32202561676141	88.64360900858233	0.08422413631831131	0.7797929480445775
11.0	1.0000000000000018	1.0	1.7934580307711707	0.12495724304588995	1.8453059465741473	41.21187972333152	2.5684009857763552	4.34250627945098	8.924970865914068	0.4132603489706129	5.6073297392191765	0.8436775486965261	0.056545381117278096	0.3675416322196254	1.4743804059329064	3.7819365776352503	2.3100052483592903	9.506924516011349	9.142649378821524	1.9807456789263966	1.3661611206394346	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.08880533167033572	0.11119442137279006	0.9422775783604487	17.823027218197772	17.79649960995039	1.2878287526956627	0.4103972641567959	0.7079843524918041	0.5119571867287324	0.5311711668838036	0.8346494070578083	0.3772939458782308	0.05458003348026125	0.337998573888551	0.0072884601155643255	0.4224580201250842	7.270279518161208	117.27066759297182	118.8736334557543	9.996620236568432	1.2226998539196137	0.7783222938474238	0.3723726689016296	5.664734567161612	52.433094187541535	50.998931249582164	1.2899717826188826	0.9917793375548037	0.5	0.49538786541035124	0.0	1.053858593006741	1.5683197979107673	5.200498315999973	135.98271833510492	133.61197020865953	4.895976369743266	2.58679104266107	0.1368977349575745	0.2539351422565857	0.45165223538998367	87.2897850569861	86.67642090992827	0.08260570626810114	0.7640261425119628
12.0	1.0000000000000022	1.0	1.4569310480695299	0.10330615324308826	1.4986009965828528	38.77763682470799	2.082403968965251	4.087279699145829	8.651550611373588	0.3096547918383478	5.437973203219652	0.8475797460041733	0.08176647158565006	0.6068092395024693	1.7172190280341884	2.8133404161948348	1.9306018755755603	7.0664627847977055	12.22009009337951	2.2740304084964844	1.8306533228212987	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.07152551719742228	0.09240117948842841	0.7790110403754816	14.478689369505403	14.452807731244349	1.0575266069994085	0.3390296045154511	1.0877693076167532	0.8076450616259739	0.8769607129289706	1.2069303571343075	0.4394363492739488	0.078282846144376	0.39199450385842305	0.013492098120544116	0.3573584543216995	6.076183282998975	87.23634095941124	88.35834401483203	8.019711888226947	0.951318023861642	0.5793390209880007	0.4207963564530776	6.50349956525911	70.08221668553165	68.33847160625136	1.6460951658578642	1.2721994767198908	0.5	0.49673068762760403	0.0	0.8546657142194368	1.3099122887882293	4.216451556360849	127.95069046680675	125.75905669519852	4.798230228038834	2.482982712590914	0.10059051072798483	0.19147635341637181	0.3384217220001311	84.61562559947843	84.05855838340842	0.08045813537110771	0.742945313045408
13.0	1.0000000000000024	1.0	1.1793034432915555	0.08351009929283386	1.2132581080339966	35.72521690329754	1.660198385063588	3.766203920956363	8.332917253423876	0.22989305232353702	5.239492949720618	0.8503473963859415	0.11815644071026206	0.9163005621244915	2.237135417626011	2.1199201190139147	1.6245659452627081	5.314296807313073	15.152408668012596	2.2837515986496264	2.2763151500620378	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.05654298070717371	0.07504799771349943	0.6297329567474031	11.719681758742848	11.70090384550147	0.8637372495930731	0.2784225022022106	1.4831311408958456	1.1532233581080449	1.3242375723823183	1.7440717743919694	0.5724829533704963	0.11181083900790523	0.506069121541514	0.03892604662791599	0.30368445602433825	5.112996399525334	65.73469504239553	66.44943584896193	6.4026053713656195	0.7402823853361942	0.29542226687196704	0.4223753795992852	6.531301196978083	86.89906371105246	84.97507218333088	1.9566559325997799	1.5196131718907	0.5	0.4976799919183327	0.0	0.6835490809854995	1.0724293537228324	3.361569690076761	117.87892569412085	115.88006872155377	4.663549691979776	2.346401355562254	0.07340512481196822	0.14285093959429174	0.2512501168843942	81.49926390538707	80.9905101688964	0.07792936782362272	0.718094353245986
14.0	1.0000000000000024	1.0	0.9487969406065001	0.06672205186916201	0.9764430579461741	32.23664261977707	1.304127240050547	3.3986551237448013	7.985489842256052	0.16923761574004534	5.022360460946207	0.852312202456315	0.1614272208934952	1.2457608713975468	3.0388117059628277	1.6488605144592796	1.4163215572018428	4.117851741870811	17.382055712296914	2.069953768983357	2.617645875721917	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.04535146468958152	0.06020250766604447	0.5031376487349781	9.4289542363593	9.417012139444493	0.7001602222092004	0.22678341769145471	1.8003745890208382	1.4820440643349924	1.800373611343739	2.3827787794426203	0.7776319155558876	0.15068035212768394	0.6779853025498207	0.12795209321874101	0.2665505062566877	4.457588836981371	51.12803171840491	51.489206395178435	5.18967085243942	0.5875520478561175	0.11395316194177546	0.38726435327981396	5.919860783915517	99.68608951002305	97.71698230528675	2.176125229784137	1.6963146117611723	0.5	0.4983523665276012	0.0	0.5381581162604848	0.8619809312589221	2.640596835654354	106.36802598821669	104.57118030942954	4.49027623392129	2.1812232188385297	0.05300208833940628	0.10555363932003559	0.184959790242296	78.10128485320128	77.6341412971682	0.07513956906399893	0.690727203516814
15.0	1.0000000000000024	1.0	0.7608829952778484	0.05435370500917454	0.7828571826910997	28.490103965437903	1.0111386887936076	3.0036153627954856	7.621940012910131	0.12357470934484852	4.794670183040507	0.853708030484878	0.20502955600306677	1.5345557024371759	4.060459919259236	1.3810071844862557	1.3842653134336353	3.419790509113843	18.691309938988702	1.778961203813123	2.81983603296761	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.03968895816027666	0.049188604664450034	0.40987041873318436	7.56150303047222	7.550031241309504	0.5649689236109895	0.1836350147979938	1.9939510923690413	1.742025153389526	2.217739901162212	3.026379767294475	1.0390716933384385	0.18879277031357702	0.8903530455879042	0.35599825067356516	0.26078953022504076	4.356698220969691	42.822408877268366	42.76071854690858	4.453284388557691	0.49496514191394286	0.0425776233064362	0.33814932067202336	5.087651146785164	107.19466250010048	105.26476109428418	2.298870157007211	1.7961885369349788	0.5	0.4988292500078418	0.0	0.4185287333311148	0.6813440001880086	2.0473536170693016	94.00594704435913	92.41643892863662	4.276308848051709	1.9922185391639633	0.03800100214463677	0.07729097274032924	0.13505479984298527	74.54562210226642	74.11457328838526	0.0721833267749213	0.6618243324265607
16.0	1.0000000000000024	1.0	0.617689633812088	0.048880990060682854	0.6338324444845664	24.654094678687027	0.7773731177778559	2.59900754948541	7.251941550645931	0.08978029839829295	4.562601021589368	0.8547000567988237	0.2430167819984026	1.7392778302037435	5.1907316685957525	1.3497511687988577	1.635019827402242	3.2930300552118865	19.14875596206301	1.4940605845358326	2.8923373771673533	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.04366840027312731	0.04429425859566189	0.3686017698495982	6.138476042897783	6.112806861098055	0.46082104143269353	0.14982820671843058	2.0666463284876335	1.912354783949533	2.5136043202104563	3.5870978140438297	1.3283082339936532	0.22116692128220192	1.1169530378095314	0.7132681477189897	0.30553541299531	5.145897902783089	41.85321921723196	41.17571850736391	4.36499340666542	0.47786598785858375	0.018014824654434942	0.2885152763276252	4.272863865714038	109.81811544243165	107.97124352339502	2.3407447080358024	1.8311769315551976	0.5	0.49916778109040033	0.0	0.32713648320699396	0.532093126263279	1.5740250888766063	81.34865080179591	79.96730388558689	4.019862844920606	1.7850534029466794	0.027625588552235607	0.056271366739232	0.0981208881194946	70.92688914193764	70.52731781142198	0.06913506042068426	0.632147262584672
17.0	1.0000000000000024	1.0	0.5313600849474803	0.055290776842967834	0.540311699351676	20.887158349940012	0.6015121888594409	2.2016378396682894	6.882975871845057	0.0657525421381016	4.3309227971075694	0.8554053240142887	0.27130665445555774	1.8401667219545361	6.3018161100172225	1.5925511450432057	2.1746008668578707	3.835125487683373	18.921741592877716	1.2414982788891307	2.860311134797568	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.06481049373192309	0.05002535280416961	0.41693669001745287	5.280550252191083	5.210874090887433	0.3975527403890034	0.12834431010816783	2.0399108117805023	1.992415552632998	2.659408946568702	4.00467613442216	1.6126347425534073	0.2447911823012318	1.3316120071599813	1.0483285671930644	0.3994047793736719	6.844121308261792	49.38198516061434	47.95402558544413	5.03780746077755	0.5503708863920677	0.00906615288907595	0.24317487659063827	3.5505609277950336	108.51618803515397	106.7757006931067	2.320027984640755	1.8157739644906372	0.5	0.4994082562812368	0.0	0.27067320999537375	0.4166689684941427	1.217941880002599	68.91926769146222	67.7408737060498	3.7209758447598373	1.5667597851075048	0.02169850509368476	0.04127291759827638	0.07186095330273141	67.31825721699356	66.94610532084968	0.06605474378670582	0.6022978570868449
18.0	1.0000000000000027	1.0	0.5287594342363995	0.08132566503651768	0.5276840701756883	17.341517634607367	0.48839002041620655	1.8275531435588108	6.5211315969641905	0.05052060991262983	4.10349716921863	0.8559068338013232	0.28777492310267533	1.8367800013907405	7.275895225161165	2.089541160329008	2.8848343915627295	5.010039670916616	18.184130496214284	1.0256890464509594	2.7501896530548904	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.1117285694824225	0.07312306780129568	0.6132605749073742	5.254705505554504	5.089090709588373	0.39564117090474804	0.12542737906035553	1.9378222978882358	1.989767653192879	2.6545144580099054	4.247759307441671	1.8619015881187422	0.2583574150345559	1.5135389569199236	1.2680618346450327	0.5181671412516824	9.079439280565403	64.79270125359808	62.64503504117428	6.3273479614040875	0.7021339698207001	0.005438791649425811	0.2033913722457284	2.9333681039451065	104.28598839578919	102.66485476750437	2.2518371332133356	1.7621727145714239	0.5	0.4995791558621	0.0	0.26312836694299824	0.34094484003169256	0.9888921133387376	57.22007158715062	56.23088614227491	3.3842569240413005	1.346337074319834	0.020935412909531364	0.031741785578379735	0.055213974573513284	63.77927547094875	63.43062819263082	0.06299375608176917	0.5727778678964908
19.0	1.0000000000000027	1.0	0.6497288932182949	0.13427329821851308	0.6351139028008049	14.169754880295699	0.45279292575503527	1.492726377770733	6.172033636408536	0.04468135675945657	3.883851414705631	0.8562635251748786	0.29203873880725456	1.7425198707899177	8.021342645714592	2.7784530448849285	3.640521494908067	6.670081101779159	17.08958865157993	0.8443818366752788	2.585419005497577	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.18675669618370985	0.11922169970486733	1.0125280872061662	6.4568757950247875	6.125165501391523	0.4842096624877363	0.15012113922142611	1.782167639953612	1.9149660759986942	2.5182897172655956	4.310696211912254	2.0526615830383643	0.2618478778478077	1.6489887922945323	1.3880912729267163	0.6389102055525288	11.45781330092419	86.15454986109657	83.40202708853643	7.9427034399180485	0.9048262003341117	0.0038416563935549245	0.169198660489024	2.4148476147076363	98.00879091681117	96.5139500171251	2.1481028326500797	1.6800748420759768	0.5	0.49970065491604104	0.0	0.3279162214046975	0.3168714182582367	0.9168151160687978	46.75452320302381	45.92880228180102	3.023478508699978	1.135454964941078	0.02771006518309996	0.028083191123148256	0.04883225480241021	60.364957777530215	60.03541001309524	0.06000219234182261	0.5440599543866632
20.0	1.000000000000003	1.0	0.9321145170374717	0.2154777976584581	0.9018456911275695	11.53121854349081	0.5205468253603807	1.2137397416568474	5.842189709749113	0.05134563893821434	3.6760010534111482	0.8565172461574231	0.2851280823016146	1.5794750863939333	8.481195317460877	3.59562759027803	4.365777673948442	8.657751435911775	15.76655531733285	0.6935364916787228	2.385623322803496	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.28146795928332297	0.18772571746506725	1.6248749765829058	9.263167647415013	8.697580214372506	0.6882257332667249	0.21025766654879377	1.5914564490719119	1.7803384476079454	2.2826573948565194	4.208690084429456	2.1703378817382384	0.2561861171199478	1.7309682515857314	1.4450997063267936	0.7496966404521502	13.740412073217975	111.49357988210052	108.25565817949725	9.639018812398843	1.1310643963503002	0.003146553681901805	0.14019810033660285	1.9834450125519856	90.42119474490418	89.0555572025868	2.0184736932440486	1.5773493246433452	0.5	0.49978705372365734	0.0	0.4920489673065343	0.36259042129997476	1.054003211989702	38.04840870610239	37.34482986719454	2.667693652026584	0.9489691865484551	0.04703056774188877	0.032258495303525724	0.056115648795574624	57.138952237230406	56.82252148331351	0.05714030960746429	0.5166942420147919
21.0	1.000000000000003	1.0	1.392599787023257	0.31862851410093174	1.3476894628154445	9.587387101718445	0.7195180995233009	1.0073730016980578	5.540881316019108	0.07684596285255406	3.4856201100276043	0.8566977461557809	0.26907709551463127	1.3735884679132684	8.635499739409571	4.490826197994385	5.022885889834446	10.84735655640769	14.319095046776082	0.5688904120879388	2.1667087749222342	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.3818058906248244	0.271115337586888	2.4027138991323134	13.839378163479763	12.99738671728471	1.012931519621239	0.30719150478082	1.381610147518205	1.6001316611289356	1.9851100538282616	3.9717662837628303	2.2098243833149094	0.24294407605638937	1.7582126993346268	1.4617828463236946	0.8460328952497702	15.808528761076	139.25198783003012	135.6342616456661	11.270415428051587	1.3616900845145365	0.002944026704870293	0.11584548738980438	1.6269696895303012	82.12001009326109	80.8834552387245	1.8710444682765368	1.460588661596287	0.5	0.4998485058431479	0.0	0.7648575510082991	0.4944244888163989	1.4568802479147842	31.634542480830277	30.99525546544652	2.3647119399683554	0.8041971915380919	0.08588267547711992	0.0482031270042069	0.08398495280155659	54.192035623193455	53.879669974773705	0.05449548188880822	0.49146479920050395
22.0	1.000000000000003	1.0	2.019250507177829	0.4330357292848436	1.963935247900541	8.473101411540094	1.060141474932848	0.8877156303362256	5.281836733294031	0.12957089939015354	3.3211234456296	0.8568261653850971	0.246493773366731	1.1505719908741003	8.49858341270156	5.424021101601136	5.592178457016736	13.13921365471139	12.829216403789648	0.4664932444697818	1.9412079625089627	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	0.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	0.0	0.47538784698717795	0.3591688943468122	3.2654358273911583	20.06690769023189	18.940584317802397	1.4395989800160738	0.4342648965227229	1.1670634516794471	1.3907974249380124	1.662806641211255	3.6384206405343176	2.1747874953103294	0.22409253489278105	1.7340449258160664	1.4470371458371547	0.9265630189681874	17.600263257768827	168.1885887205587	164.29141361714576	12.763182327857775	1.5845212243265951	0.0031023781858734523	0.0955705007196093	1.3341240298591333	73.57555607573386	72.46548736125582	1.712793483481835	1.3354478685136626	0.5	0.49989222024001695	0.0	1.1194813215193204	0.7120442666999357	2.146574458444037	27.95784541751778	27.313589600437123	2.1722434228364804	0.7174285917780058	0.15004736985203748	0.08101135067608402	0.14160803594349924	51.6584759863091	51.33692988550867	0.052197946631349794	0.4695383003248794
