pEGF-EGFR2	EPn	SHP	Raf1active	pSTAT3c	cbl	Ras-GTP	Grb2	Takt	pSTAT3n	ppMEK	pEGF-EGFR2-pShc-Grb2-SOS	pEGF-EGFR2-Grb2-SOS	EGF-EGFR	pShc	STAT3c	ppERK	Ras-GDP	PIP3	PP2	Pase2	Pase3	PP1	pPI3K	SOS	Ras-GAP	pEGF-EGFR2-PI3K	pEGF-EGFR2-pShc	Aktm-PDK1	EGF-EGFR2	PI3K	pAktm	pEGF-EGFR2-Ras-GAP	Shc	Grb2-SOS	STAT3n	pMEK	pERK	pSTAT3c-pSTAT3c	pEGF-EGFR2-STAT3c	Aktm	pEGF-EGFR2-Grb2	Pase	pAkt-Takt	pAktm-PDK1-Takt	EGFR	TP4-pPI3K	pEGF-EGFR2-pShc-Grb2	pAktm-Takt	pEGF-EGFR2-cbl	pEGF-EGFR2-Grb2-SOS-cbl-EPn	pSTAT3n-pSTAT3n	Raf1active-MEK	pEGF-EGFR2-pShc-Grb2-SOS-cbl	pEGF-EGFR2-STAT3c-cbl-EPn	ppMEK-ERK	Raf1	pAktm-PDK1	pRaf1active	pEGF-EGFR2-SHP2	ppERK-pEGF-EGFR2-Grb2-SOS	TP4	pEGF-EGFR2-pShc-Grb2-SHP2	ppMEK-Pase2	pERK-Pase3	pEGF-EGFR2-PI3K-cbl	pSTAT3c-PP1	pSTAT3n-pSTAT3n-PP2	PIP2	pEGF-EGFR2-Ras-GAP-Ras-GTP	pEGF-EGFR2-Shc	Aktm-Takt	pEGF-EGFR2-Grb2-SOS-Ras-GDP	Akt	pEGF-EGFR2-pSTAT3c	pEGF-EGFR2-cbl-EPn	STAT3c-pSTAT3c	MEK	ERK	EGF	pEGF-EGFR2-Grb2-SOS-cbl	pEGF-EGFR2-pPI3K	Ras-GTP-Ras-GAP	pEGF-EGFR2-STAT3c-cbl	pEGF-EGFR2-PI3K-cbl-EPn	pSOS	pEGF-EGFR2-pShc-Grb2-SOS-Ras-GDP	Aktm-PDK1-Takt	ppERK-pEGF-EGFR2-pShc-Grb2-SOS	ppMEK-pERK	pEGF-EGFR2-Grb2-SHP2	pAkt	Raf1active-pMEK	pShc-SHP2	STAT3n-pSTAT3n	pPI3K-PIP2	Raf1-Ras-GTP	pEGF-EGFR2-pShc-Grb2-SOS-cbl-EPn	ProEGFR	pEGF-EGFR2-Ras-GAP-SHP2	pSTAT3c-pSTAT3c-PP1	Akt-Takt	pSTAT3n-PP2	TP4-PI3K	PDK1	ppERK-Pase3	Raf1active-Pase	pMEK-Pase2	pAkt_total
1.173138600909229e-06	0.499997846684024	0.1999365260594377	3.052307036896896e-07	1.0812688936010671e-06	0.7999972897139199	1.64391337712936e-05	0.8236131253181721	0.09980125469931417	3.37058504116324e-14	1.237853174898199e-12	6.787075047408784e-07	8.848811637389747e-08	0.0034582746142292706	6.000864760944277e-05	1.9999955756158339	3.2486130145911864e-24	0.29988100387541744	2.7921652347006726e-08	0.5999999999998412	0.01999999258035882	0.0019999999999866466	0.49999866923543695	4.620447481103303e-08	0.12362229333764557	0.09999945723052424	1.925313016183868e-07	5.7499372402866345e-06	2.4362661810509084e-09	0.0021344494513617362	0.3999598608724832	2.6380397191627163e-09	1.78265784988795e-08	0.9997030137056276	0.17628716917204193	3.891542775752103e-16	1.6127461476655824e-06	2.5979949985611843e-12	2.974736101803934e-11	1.0456595538107642e-06	2.7152581258955373e-08	1.0298086504512298e-06	0.4999929742937461	2.46596523001255e-09	3.097508189710235e-08	1.0405740018492142	1.1583089683774547e-08	4.944282050792728e-06	1.9164788428996467e-09	2.1412401517344383e-07	4.7753719353606614e-08	1.5786260952661085e-13	2.153605407645133e-07	1.0403689364394829e-07	7.751422066886365e-07	1.7498488173456584e-13	0.49997971927130935	4.1178215450264754e-08	5.555132672688902e-16	1.348913461760701e-06	7.494508712116449e-31	0.19999812780900897	2.6425780415021357e-06	1.8968703260714413e-13	1.3355711871347311e-14	3.4920985200444786e-08	1.3307410070918669e-06	1.337565743873803e-13	0.4999998415819297	9.189988886229391e-14	8.538890961878457e-05	2.2015358156144137e-10	1.106228110359502e-05	0.199801177629641	8.722785238483948e-12	8.839336198775914e-07	1.0712762875585841e-09	0.6799981644717309	0.7999999999972137	1.2634994312840434e-07	1.4344778110196309e-08	3.782938048002958e-05	5.211616935992955e-07	1.893139787361624e-07	1.4372549134243804e-07	1.0868508305443723e-31	7.823911725787127e-05	3.8058072559623965e-09	5.691757224507381e-30	1.241076579854345e-24	5.513507300027063e-07	3.664570654441496e-09	5.269160343343859e-13	5.89273172171347e-05	8.37035389846593e-16	2.0173793480181286e-08	1.2734430664365002e-05	3.027609388676316e-07	0.9512294245007319	3.7811117930068134e-09	2.3556379736404966e-11	0.0001987059171990813	2.5544748248375915e-14	1.8606079007602797e-06	0.09999992160462923	1.4543886970096506e-26	7.025706254384897e-06	7.4194514994955755e-09	6.302610373604213e-09
1.2159954577263424e-06	0.49999738161222923	0.19992649081328642	4.133650889046734e-07	1.2246259310449311e-06	0.7999967674996524	2.134225109745006e-05	0.8141474279466194	0.09978151277726138	5.3637860333550396e-14	2.9868075761528915e-12	7.807380149810728e-07	9.867016025644478e-08	0.0033153073574802554	6.661831314541669e-05	1.999994945181962	2.497114094395114e-23	0.2998532703650012	3.151641620782045e-08	0.5999999999997415	0.019999987811423238	0.0019999999999607827	0.4999983908716681	5.198067708341266e-08	0.11415724632728205	0.09999929786874344	1.9967080575018846e-07	5.984612316251692e-06	2.78695745756032e-09	0.002175344755764101	0.3999530178346096	3.4538964012527505e-09	1.8926997990100482e-08	0.9996652390950694	0.18573369800186518	7.588235559520894e-16	2.4963220583908353e-06	7.1138472400483836e-12	4.092480968058604e-11	1.0847428785691588e-06	3.099463306053887e-08	1.097449273922962e-06	0.4999901935725329	3.7026317733540444e-09	4.0074364151053366e-08	1.0453182726179013	1.3473892726839075e-08	5.2917706403720305e-06	2.590422036418077e-09	2.3107029489491045e-07	6.046572464452062e-08	2.3252428480229685e-13	2.949422699920084e-07	1.240285728184565e-07	9.291349496530976e-07	4.2499353880785894e-13	0.49997235322882694	5.1795489119855396e-08	1.102777007767429e-15	1.4420715185070942e-06	6.977091368006846e-30	0.19999793473268512	2.8396551622934278e-06	4.888807720441913e-13	3.9219990790059624e-14	3.7698546807472194e-08	1.609093110362208e-06	2.1465241327247186e-13	0.4999998081675516	1.2737350137634381e-13	8.939779723273253e-05	3.350124255055729e-10	1.2885153819085395e-05	0.19978141843401545	1.0751833424388857e-11	1.0576565451805763e-06	1.2960311584990706e-09	0.6799971965425486	0.7999999999924222	1.205714002762223e-07	1.6541746355505537e-08	4.443275037642348e-05	6.791667156474522e-07	2.0446506574182134e-07	1.7208576516985826e-07	1.1723506932932968e-30	9.469102802845478e-05	5.573352352253369e-09	5.469105907508993e-29	8.457544098820204e-24	5.895055852088418e-07	5.3122700637277545e-09	1.1347253068354198e-12	6.863391703183894e-05	1.470207528296393e-15	2.271190486502561e-08	1.7132035210793443e-05	3.9904478624698766e-07	0.9464851479535016	4.037415593432496e-09	3.522192818111636e-11	0.0002184349469559458	4.437603335425217e-14	2.0517934216038296e-06	0.09999989976983695	1.2181104477652176e-25	9.806427467606248e-06	1.218808789155345e-08	8.766166464980504e-09
1.2495254553304646e-06	0.4999968846135801	0.19991700125612757	5.396332462639722e-07	1.3673884664140118e-06	0.7999962149554088	2.6886009654372838e-05	0.8055341926064046	0.09976179446564215	8.121681942420969e-14	6.52809034532661e-12	8.839949745009966e-07	1.0869191505452367e-07	0.0031914537390606897	7.258875434340385e-05	1.9999943047611513	1.5347156017942057e-22	0.2998233545051171	3.4916799763031234e-08	0.5999999999996011	0.019999981081212564	0.0019999999998977372	0.4999980988982408	5.742241442511385e-08	0.10554457753744864	0.09999911768000698	2.0527455188111922e-07	6.1638445230002024e-06	3.121623442303776e-09	0.0022066280573356	0.39994596295565726	4.370513461159887e-09	1.9824524015783934e-08	0.9996287474579714	0.19432701898600677	1.3780980085165627e-15	3.680806429158248e-06	1.7450391176824533e-11	5.4345361811527876e-11	1.1153628181203254e-06	3.465579960054621e-08	1.1573558619061747e-06	0.49998687180181317	5.3060426567919536e-09	5.0137434258872016e-08	1.0500388819564657	1.5307070620924902e-08	5.593374181976287e-06	3.3668226643988353e-09	2.4670074583860027e-07	7.472348014143087e-08	3.2833039521630365e-13	3.885911513683748e-07	1.4506988654062624e-07	1.0897206958749329e-06	9.338871517831162e-13	0.4999637039311015	6.329294051316183e-08	2.0205247919060756e-15	1.5192514054353436e-06	5.08321237196131e-29	0.1999977406088681	3.0108830982703887e-06	1.1314554015136346e-12	1.0226566367966609e-13	4.02606359241308e-08	1.9010514370417645e-06	3.2686784055557965e-13	0.499999772728984	1.688193361615252e-13	9.258222928202776e-05	4.864020746620804e-10	1.4728851072278014e-05	0.1997616816352477	1.2848970288011461e-11	1.2386870968704183e-06	1.5319531256589768e-09	0.6799959116739364	0.7999999999815137	1.1554072930193242e-07	1.8797292652854482e-08	5.1247942008954035e-05	8.582476492434249e-07	2.1842787105368075e-07	2.0164948434969122e-07	9.771561517265003e-30	0.00011193274226066905	7.818563984550038e-09	4.097389989255238e-28	4.6532700579920983e-23	6.233179012231088e-07	7.3895175814230525e-09	2.233940550510853e-12	7.784104381633697e-05	2.4261674548491495e-15	2.510411593452818e-08	2.2239644077574845e-05	5.10605662791184e-07	0.9417645335842662	4.247650985827744e-09	5.032239775675534e-11	0.000238138419092291	7.260335202032683e-14	2.244084060684883e-06	0.09999987562943781	8.079852920514946e-25	1.312819818726009e-05	1.8917655993667956e-08	1.176003104258294e-08
1.2752744187914102e-06	0.4999963586889153	0.19990818611356692	6.83547394664868e-07	1.5092646188638909e-06	0.7999956347920846	3.303688911303416e-05	0.7976831832528628	0.09974209977504915	1.1809471534017774e-13	1.3152581283298871e-11	9.880065549213323e-07	1.1853147246948153e-07	0.0030834730709429887	7.79180168567178e-05	1.9999936573293648	7.84419634712653e-22	0.299791497379513	3.8096066607021775e-08	0.5999999999994107	0.01999997197365202	0.0019999999997582334	0.4999977961570147	6.248961430597596e-08	0.09769406020596028	0.09999891770387757	2.0959673445486448e-07	6.297401419046601e-06	3.4368680008956233e-09	0.0022300007569220595	0.39993874379283656	5.376444386640966e-09	2.0545251092451536e-08	0.9995936964780592	0.20215754339268768	2.359947423216632e-15	5.214432431016446e-06	3.909618164966086e-11	7.012137840864483e-11	1.1389181028145889e-06	3.810009620748541e-08	1.2103032562807017e-06	0.4999830141196772	7.316003050916771e-09	6.102091547556957e-08	1.0547359477530815	1.705655249157594e-08	5.854309200365752e-06	4.237032167835186e-09	2.611988072156775e-07	9.050478879587312e-08	4.4794785699233613e-13	4.960026333873526e-07	1.6707841042252522e-07	1.255497848205202e-06	1.8900054439675052e-12	0.49995379966984294	7.551088963927967e-08	3.464911349330764e-15	1.582188675406436e-06	3.0239095056758244e-28	0.19999754550618512	3.1591261528214047e-06	2.3967219429210273e-12	2.417696121685823e-13	4.2637270363369286e-08	2.2037737170338964e-06	4.768175407293489e-13	0.4999997356243945	2.1577130858864674e-13	9.507197758619983e-05	6.791800503041443e-10	1.6578508858415236e-05	0.19974196741842332	1.4977921022481022e-11	1.4254735346265696e-06	1.7767535173054065e-09	0.6799942615194596	0.7999999999587725	1.111305000688972e-07	2.110519172745294e-08	5.8227495003748925e-05	1.0573332239595678e-06	2.3136699345455413e-07	2.3216219699871202e-07	6.57914182472154e-29	0.0001297949933590616	1.0585583315778522e-08	2.4989627963156165e-27	2.1472528157365765e-22	6.532144873072795e-07	9.93232775100828e-09	4.085674447044823e-12	8.641493968574759e-05	3.803247202961602e-15	2.7332529321253527e-08	2.8034895716708358e-05	6.37672716215166e-07	0.9370674633774209	4.4174316423479286e-09	6.926854360500431e-11	0.00025781638623686515	1.1309087478773116e-13	2.4374372618224217e-06	0.0999998494457436	4.4208753294333605e-24	1.698588032316562e-05	2.8023951266756067e-08	1.5308772137649248e-08
1.294567328765126e-06	0.49999580641613506	0.1999001192184464	8.443545819981397e-07	1.6500721898645906e-06	0.7999950293149322	3.975594238696343e-05	0.7905157397428743	0.09972242873609354	1.6605744090583066e-13	2.4757201597810457e-11	1.0924010021760723e-06	1.281743652031069e-07	0.002988780092408175	8.262523272782916e-05	1.9999930053248614	3.43676930168944e-21	0.29975792712993593	4.103897827083243e-08	0.5999999999991603	0.019999960068411232	0.001999999999473412	0.4999974850722218	6.716057738944571e-08	0.09052704299836271	0.09999869916739845	2.1285536066605622e-07	6.393636965556441e-06	3.730565639663315e-09	0.0022468175771456593	0.39993139990799337	6.458937852668711e-09	2.11144042804127e-08	0.9995601600108811	0.20930407882457294	3.847159707105023e-15	7.143928395656998e-06	8.119321323476369e-11	8.83529773081426e-11	1.1566094979869042e-06	4.130523448815275e-08	1.2570228253244218e-06	0.4999786357184222	9.765819299221262e-09	7.257597187414424e-08	1.0594095873332479	1.87041172461278e-08	6.079499707533255e-06	5.190412934243365e-09	2.747307671646897e-07	1.07783198765105e-07	5.940233469048451e-13	6.166488221010724e-07	1.8998798494156282e-07	1.4252874607209072e-06	3.571036665077384e-12	0.4999426889242763	8.829102339805699e-08	5.621288709291191e-15	1.6326829469754872e-06	1.5188041211723321e-27	0.19999734949850567	3.2871298028598707e-06	4.7150211434420395e-12	5.265915030556026e-13	4.485568740050071e-08	2.5148353348187777e-06	6.711681814979304e-13	0.49999969719261156	2.676610314822749e-13	9.698136015810626e-05	9.177109138585346e-10	1.842244243785414e-05	0.19972227598110998	1.71099222595986e-11	1.6167114548178139e-06	2.0284758492328275e-09	0.679992199455838	0.7999999999147095	1.0723921094155286e-07	2.346061892925283e-08	6.53319215446387e-05	1.2751655920967725e-06	2.43432120622962e-07	2.634099654663283e-07	3.7058116055363977e-28	0.0001481335356712048	1.3911175394462452e-08	1.2837552874873924e-26	8.554385772739658e-22	6.796031521498977e-07	1.296922236565455e-08	7.027513105456683e-12	9.427681331394816e-05	5.711637859496995e-15	2.9387377297632718e-08	3.448578370826583e-05	7.803917852701188e-07	0.9323938199059658	4.552337546760334e-09	9.24435385085024e-11	0.0002774689028161157	1.691057119381832e-13	2.6317973765361466e-06	0.09999982149126369	2.05928082877043e-23	2.1364281578223826e-05	3.992687375227896e-08	1.9428160218323257e-08
1.3085227771288415e-06	0.4999952299943501	0.19989283190971202	1.0211113619922179e-06	1.7896976788014764e-06	0.7999944004793861	4.700088835068881e-05	0.7839629897577868	0.0997027813933782	2.2702363487952184e-13	4.399494805639685e-11	1.1968837050754372e-06	1.376116437987378e-07	0.002905289118046449	8.674297834804375e-05	1.9999923507454662	1.3214020333227577e-20	0.2997228568398237	4.373918321712469e-08	0.5999999999988396	0.019999944949841197	0.0019999999989300083	0.49999716768781977	7.142772229834621e-08	0.0839746616298761	0.09999846341636681	2.1523455195831735e-07	6.459556119089345e-06	4.001590383803095e-09	0.0022581695297678437	0.39992396406361486	7.604616014921447e-09	2.1555132073327112e-08	0.9995281509672685	0.21583562049962135	6.0150477222613205e-15	9.513852635906867e-06	1.581189864659283e-10	1.0913008824121599e-10	1.1694518064631941e-06	4.425967550377329e-08	1.2981834072713379e-06	0.49997375940409383	1.2681817949231216e-08	8.46545857153208e-08	1.0640599174565408	2.023807767637723e-08	6.273418064424715e-06	6.215084012061015e-09	2.874422804398436e-07	1.2652939145952146e-07	7.691854000776909e-13	7.498386310901933e-07	2.137448382760817e-07	1.5981057460881385e-06	6.3664313402224185e-12	0.49993043493947953	1.014811589992617e-07	8.700699085623549e-15	1.6724672059475989e-06	6.608564475476581e-27	0.1999971526619811	3.397410969519962e-06	8.71345700832642e-12	1.0699955432719429e-12	4.693975900334764e-08	2.832191977360888e-06	9.167814330682545e-13	0.49999965774854505	3.238694945242727e-13	9.840870585802667e-05	1.2057876466195557e-09	2.0251601192056258e-05	0.19970260752524208	1.922300558210746e-11	1.811312829793754e-06	2.2854670872224165e-09	0.6799896811967358	0.7999999998344448	1.037851086530866e-07	2.5859789401427946e-08	7.252851687357666e-05	1.5103705997885552e-06	2.5475463695633785e-07	2.952143153778163e-07	1.7941626730057396e-27	0.00016682679657527362	1.7824628336139383e-08	5.701941173288222e-26	3.009341967970411e-21	7.028596477775681e-07	1.652109541380267e-08	1.1477474076461157e-11	0.00010139069488714165	8.272243531541689e-15	3.126514466796639e-08	4.1553503134566663e-05	9.388433672562292e-07	0.9277434863285703	4.6575774999745216e-09	1.2020301774384975e-10	0.0002970960247182055	2.4431552740463984e-13	2.8270999407500225e-06	0.09999979203803656	8.368652129355127e-23	2.624059590660135e-05	5.5041445355642634e-08	2.4125711428724116e-08
1.318075383208962e-06	0.4999946312930768	0.19988632399727538	1.2127466673956252e-06	1.9280700161703937e-06	0.7999937499441353	5.4727767290968236e-05	0.7779643837675001	0.09968315780065642	3.0304359455250913e-13	7.442630082599621e-11	1.30122003684871e-06	1.4683847807524003e-07	0.002831300697176141	9.031172015513122e-05	1.9999916952288463	4.543026930452615e-20	0.2996864836639889	4.619702548258939e-08	0.5999999999984371	0.019999926214200565	0.001999999997951431	0.49999684571286596	7.529403092988589e-08	0.07797637371706163	0.0999982118602883	2.16888187911907e-07	6.500953765745985e-06	4.2495826273243954e-09	0.0022649440702212113	0.3999164633127158	8.800019551145364e-09	2.1887973904959117e-08	0.999497639522828	0.2218128196139801	9.073785203709091e-15	1.236612212658061e-05	2.9142140473108587e-10	1.3253369827852023e-10	1.1782935429759769e-06	4.696010429899304e-08	1.334384499501276e-06	0.4999684134486178	1.6083205946981086e-08	9.711413451937192e-08	1.068687054315044	2.165200865669899e-08	6.4400288077079605e-06	7.298552840039253e-09	2.9945808918985737e-07	1.4671220312173207e-07	9.76043843014296e-13	8.947689890144758e-07	2.3830468870008686e-07	1.7731362418926856e-06	1.0800078324844296e-11	0.49991711109763426	1.1493851360436652e-07	1.2935002359407002e-14	1.703135496115179e-06	2.5428168584627497e-26	0.19999695507281434	3.49221390630888e-06	1.5264339693704883e-11	2.0485738242563034e-12	4.890993766000079e-08	3.154134258316294e-06	1.2206679410657033e-12	0.49999961758055755	3.8376561466525323e-13	9.943723779404471e-05	1.5465873170216874e-09	2.2059088981721917e-05	0.1996829622510729	2.1300968492220412e-11	2.008374906574896e-06	2.546342192603303e-09	0.6799866652199239	0.7999999996957299	1.0070169461533661e-07	2.829970054373349e-08	7.979027379379496e-05	1.7615135284886607e-06	2.6544721930115823e-07	3.2742714976780656e-07	7.629277623723485e-27	0.00018577314844729243	2.2347922655862476e-08	2.235906588472575e-25	9.518087994399228e-21	7.233223475555221e-07	2.0601363581314642e-08	1.793495575325214e-11	0.00010775259314894231	1.1615511908062252e-14	3.2966999080748124e-08	4.919481737871077e-05	1.1130564220168226e-06	0.9231163463866532	4.737825589835075e-09	1.5287584350621893e-10	0.0003166978089403653	3.4278601346087794e-13	3.0232751764990223e-06	0.0999997613498466	3.0255829334156765e-22	3.158655138257925e-05	7.37705351003671e-08	2.9401383132460004e-08
1.324000625494135e-06	0.4999940119004559	0.19988057292334727	1.418113138651447e-06	2.065144043382122e-06	0.7999930791188922	6.289222076918794e-05	0.772466486681714	0.09966355801702864	3.9629782590916777e-13	1.2066627957139343e-10	1.4052224540423943e-06	1.5585312727698146e-07	0.0027654178114927706	9.337585414323541e-05	1.9999910401182746	1.4179528039474233e-19	0.29964898874865853	4.841775284611751e-08	0.5999999999979417	0.019999903475227555	0.0019999999962745725	0.499996520568006	7.877015323709481e-08	0.07247875042578705	0.09999794592933924	2.1794396759267279e-07	6.522579232594119e-06	4.474755030594031e-09	0.002267869443585002	0.3999089199551534	1.0032027616264638e-08	2.2130740138490017e-08	0.999468567240216	0.22728919485463284	1.3270389492650539e-14	1.5739703228643187e-05	5.121021911236622e-10	1.58636592787537e-10	1.1838390810923376e-06	4.94093325506129e-08	1.3661566811528645e-06	0.4999626297750675	1.9982199550742877e-08	1.0982056178832632e-07	1.0732911135329324	2.2943599857992404e-08	6.5827915436515625e-06	8.42822696956382e-09	3.10883415456627e-07	1.682993823195321e-07	1.2171869215225982e-12	1.0505670210146787e-06	2.6363058447975246e-07	1.9497038147711348e-06	1.7552379827831588e-11	0.49990279709712704	1.2853178774094752e-07	1.8571096401845813e-14	1.726109572695185e-06	8.797453520100712e-26	0.19999675680562787	3.5735042854600993e-06	2.5534400738094855e-11	3.725432003703286e-12	5.078347972454764e-08	3.4792412290165223e-06	1.5899488480975194e-12	0.49999957694929553	4.4673304676052666e-13	0.00010013662208861301	1.942655128240469e-09	2.383975469906163e-05	0.19966334035279631	2.3332286330068526e-11	2.2071512830501137e-06	2.8099475256545226e-09	0.6799831130397807	0.7999999994666199	9.793440475049486e-08	3.077794613153063e-08	8.709492934988118e-05	2.0271423075794335e-06	2.7560500314649096e-07	3.599260132034172e-07	2.899767168991527e-26	0.0002048881623359517	2.749609276886144e-08	7.872555419704036e-25	2.7461127411707495e-20	7.412915621115113e-07	2.5216329484776965e-08	2.6978922471934846e-11	0.00011338137406598927	1.5880287017262334e-14	3.449751152710576e-08	5.7363970782793684e-05	1.3030190508947185e-06	0.9185122844014746	4.797166354347175e-09	1.9076516455293214e-10	0.00033627431323524955	4.68978154469165e-13	3.2202507717901104e-06	0.09999972967680265	9.886620476711273e-22	3.737022493286458e-05	9.649923805729246e-08	3.5248357101041604e-08
1.326939059345895e-06	0.49999337316746106	0.19987554111097786	1.6360279346485407e-06	2.2008903239112606e-06	0.7999923892059541	7.145045758459715e-05	0.7674219750098061	0.09964398210401627	5.090950605144708e-13	1.885222664777844e-10	1.5087407013213543e-06	1.6465617230273021e-07	0.0027064829801415826	9.59809451807131e-05	1.999990386516245	4.067592758006214e-19	0.29961053763939494	5.041008166431916e-08	0.5999999999973411	0.019999876368210465	0.0019999999935223756	0.4999961934293116	8.187209675760695e-08	0.06743447368684463	0.09999766704153037	2.1850738197750494e-07	6.52830021902487e-06	4.677734817604743e-09	0.0022675478784925517	0.3999013523563107	1.1288166811262986e-08	2.229862775685102e-08	0.9994408577715993	0.23231213810087145	1.889037385018893e-14	1.9670433893359145e-05	8.632317240483693e-10	1.8750380865652886e-10	1.1866704166127824e-06	5.161459776192716e-08	1.3939660129361102e-06	0.499956442472312	2.4384354944896003e-08	1.226504210935367e-07	1.077872210166874	2.4113666360164937e-08	6.704695363725021e-06	9.591811206434678e-09	3.218061089403212e-07	1.9125815492974217e-07	1.4951768074022566e-12	1.2163238541232425e-06	2.896912906828847e-07	2.127251487191172e-06	2.7480985992029018e-11	0.4998875758855087	1.4214233052847022e-07	2.586467601744452e-14	1.7426303069982877e-06	2.7738847590725186e-25	0.19999655793230858	3.6429841926810902e-06	4.1032950405435723e-11	6.477628130144624e-12	5.257479473074941e-08	3.806336539004608e-06	2.03182240117133e-12	0.49999953608759284	5.121874757237007e-13	0.00010056474382273167	2.3959109573273956e-09	2.558984970334194e-05	0.19964374201549195	2.53091028724733e-11	2.407026192720981e-06	3.075326165388294e-09	0.6799789893551966	0.7999999991028096	9.543811681462292e-08	3.32925804128939e-08	9.442414821265478e-05	2.3058202258278557e-06	2.853074691558143e-07	3.92609877950353e-07	9.99155624380917e-26	0.00022410203685466152	3.327771727708547e-08	2.523157386660914e-24	7.31319938123826e-20	7.570314685526716e-07	3.036569451422592e-08	3.926372295815833e-11	0.00011831140394984055	2.1212708218271625e-14	3.586363457628261e-08	6.601419572431692e-05	1.5086868262796595e-06	0.9139311852712453	4.839103903500188e-09	2.341495425935256e-10	0.00035582559576834925	6.277450653330217e-13	3.4179540245508533e-06	0.09999969725179629	2.9577111683165288e-21	4.3557527688347835e-05	1.235907565962458e-07	4.16538613254889e-08
1.3274184142733086e-06	0.499992716246824	0.19987118166607418	1.865304371219482e-06	2.335288992907936e-06	0.7999916812355558	8.035996258877325e-05	0.7627887998589536	0.09962443012335881	6.438697179507174e-13	2.8511871083855087e-10	1.611654339487219e-06	1.7324993548031352e-07	0.0026535304228264786	9.817185910912761e-05	1.9999897353280625	1.083472790216238e-18	0.2995712809780683	5.21850677724734e-08	0.5999999999966228	0.01999984455275512	0.0019999999891722993	0.49999586526766043	8.461941562449285e-08	0.06280149927783277	0.0999973765783373	2.1866534418834377e-07	6.5212532412361365e-06	4.859438187732542e-09	0.002264480778988884	0.39989377563622214	1.2556825569679265e-08	2.2404456922434225e-08	0.9994144247859387	0.2369237539328717	2.6259092848733254e-14	2.4190949893718693e-05	1.402868033398395e-09	2.1919294102765757e-10	1.1872671093443442e-06	5.358621093346438e-08	1.4182203465162032e-06	0.49994988661217116	2.928904190902249e-08	1.3549204131539248e-07	1.0824304587070201	2.5165322910358402e-08	6.8083078475008166e-06	1.0777601766098057e-08	3.322990205095417e-07	2.1555564697483417e-07	1.8125441602365041e-12	1.3911210288426442e-06	3.1646007834977715e-07	2.305320387563793e-06	4.163959765522218e-11	0.4998715312604128	1.5566461123479764e-07	3.507392536166451e-14	1.75376386531064e-06	8.061451407102206e-25	0.1999963585212297	3.702117326710937e-06	6.365736954694552e-11	1.0827704864445908e-11	5.4295833026167404e-08	4.134449055655433e-06	2.5535340192932246e-12	0.49999949520114073	5.795867086517565e-13	0.00010076946727733724	2.9076729602809384e-09	2.7306745206008225e-05	0.1996241674131043	2.7226361757869927e-11	2.607492294073621e-06	3.341686638129709e-09	0.6799742620995617	0.7999999985446646	9.31752666106328e-08	3.584201734788647e-08	0.00010176283501187275	2.5961500207387667e-06	2.946205572806174e-07	4.253955025683588e-07	3.158231824712618e-25	0.00024335729272692718	3.9695488023141234e-08	7.445870033094931e-24	1.8153945762624714e-19	7.707733575888631e-07	3.604316867583274e-08	5.551301797710557e-11	0.0001225868127705446	2.7765166044220845e-14	3.707390101471619e-08	7.509887080955578e-05	1.7299893449616745e-06	0.9093729344682484	4.866605495188267e-09	2.8328403849678487e-10	0.00037535171479531837	8.243281832005214e-13	3.616313446874624e-06	0.09999966428842125	8.18801062171667e-21	5.011338782921488e-05	1.5538358752337286e-07	4.859999424551201e-08
